Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
1721241222,4610,Comp803281,Comp972911,6,Port63766,3389,6594,1701,9159066,717822
1721241376,12519,Comp593922,Comp207492,6,Port62992,80,5592,3616,3137112,1518720
1721242525,6780,Comp141961,Comp952578,6,Port53400,80,5088,7217,6156480,7354123
1721242649,2040,Comp679356,Comp567603,6,Port16508,443,8603,8582,8998738,2909298
1721243429,3547,Comp396858,Comp827253,6,Port35144,53,8107,3731,9760828,921557
1721243637,1344,Comp962233,BackupServer,6,Port52876,995,11895,9869,10420020,2536333
1721243805,2717,Comp364557,Comp668118,6,Port18330,25,5962,9621,3469884,4993299
1721244298,2914,Comp884824,Comp885616,17,Port46944,67,335,4322,139025,371692
1721245734,15898,Comp714275,Comp304009,6,Port17100,53,7023,6432,3153327,585312
1721246519,14524,Comp384614,Comp293600,6,Port10061,993,4752,5733,3849120,6283368
1721246753,6361,Comp207492,Comp431255,6,Port16503,25,1150,8025,724500,6660750
1721247071,13015,Comp387691,Comp943258,17,Port60793,500,10280,3866,6486680,978098
1721247725,3678,Comp324834,Comp658094,6,Port65237,995,7595,3954,4389910,1629048
1721248025,11496,Comp826274,Comp827253,6,Port56204,143,7508,5077,10391072,5214079
1721248285,3644,Comp884824,Comp664505,6,Port18524,53,7637,2590,7476623,3133900
1721248731,11534,Comp627014,Mail,6,Port51311,445,11803,6968,15839626,9121112
1721249423,6438,Comp654763,Comp439536,6,Port15104,445,8257,11496,11518515,4104072
1721249436,15459,Comp187068,Comp593922,6,Port9202,25,8561,4195,8055901,5352820
1721249474,15031,Comp558739,Comp692997,17,Port17716,1900,9012,10331,1559076,6839122
1721250130,6002,Comp884824,Comp100000,6,Port10034,445,316715,5569,438968095,16982054
1721250318,741,Comp721407,Comp884824,6,Port42343,110,8449,1989,6235362,1754298
1721250827,5800,Comp384614,Comp118871,17,Port45098,137,913,5954,535931,1315834
1721250976,5076,Comp141961,Comp918279,6,Port3324,587,4829,5993,3105047,4290988
1721251776,7658,Comp336148,Comp668118,6,Port7944,25,3303,294,554904,201684
1721252752,10338,Comp314473,Comp675254,17,Port31930,53,10688,5752,10784192,5228568
1721259829,17814,Comp922028,Comp364557,6,Port8334,22,7006,1963,763654,596752
1721260209,1130,Comp141961,Comp731825,17,Port54453,123,6189,9533,6758388,1239290
1721260439,9988,Comp111156,Comp993209,6,Port26846,110,6269,6496,7873864,3800160
1721261418,3090,Comp627014,Comp803281,6,Port27655,110,8187,3650,5370672,5383750
1721262603,9844,Comp318192,Comp255630,6,Port1370,143,9151,31,5481449,26970
1721263755,11463,Comp579118,Comp362609,6,Port46278,143,2419,6851,2472218,5747989
1721265349,14572,Comp547568,Comp912181,17,Port47568,1900,11923,8450,15440285,8281000
1721265397,10080,Comp207492,Comp846125,17,Port49819,1900,9143,5088,1636597,3973728
1721265849,3205,Comp595110,Comp304009,6,Port35873,995,2482,10865,1759738,3889670
1721266409,16446,Comp516294,Comp100000,6,Port18413,110,7270,2355,3714970,3480690
1721266563,7297,Comp802471,Comp458510,6,Port6067,443,5141,9054,287896,3359034
1721267224,8632,Comp675254,Comp293600,6,Port21381,25,4520,5948,235040,5793352
1721268143,11544,Comp847313,Comp593922,17,Port36091,500,10402,3769,8436022,4914776
1721268175,4770,Comp593922,Comp556450,6,Port8546,445,3428,3458,3959340,3461458
1721268789,17784,Comp385395,Comp993209,6,Port4513,53,10057,5398,9131756,7659762
1721269301,803,Comp558739,Comp336148,17,Port15020,123,7642,966,3079726,288834
1721269624,2781,Comp593922,Comp920919,6,Port5584,80,9806,7808,6854394,7628416
1721269698,17822,Comp490789,Comp663497,6,Port1940,445,8943,4905,12967350,853470
1721270592,8137,Comp574773,Comp606940,6,Port32342,993,7445,8165,9403035,6956580
1721271407,16078,Comp431255,Comp458510,6,Port49092,25,2286,6182,489204,1897874
1721271655,16300,Comp912181,Comp847313,6,Port33268,80,11918,11729,11679640,11729000
1721271912,17826,Comp493273,Comp664505,6,Port6911,53,7709,991,7338968,511356
1721272645,13059,Comp826274,Comp731825,6,Port22893,587,4295,5915,2456740,1342705
1721273339,12299,Comp396858,Comp567603,6,Port3317,995,3076,6435,1759472,8391240
1721274778,11048,Comp257122,Comp362609,6,Port41135,53,1396,2994,1520244,4038906
1721275091,12300,Comp293600,Comp549343,6,Port16063,110,3789,8068,5319756,2331652
1721275499,4628,Comp516294,Comp228954,17,Port26013,500,1591,4346,805046,1495024
1721275661,14673,Comp668118,Comp966362,6,Port59214,587,10655,9162,14842415,870390
1721275945,3370,Comp517345,Comp111156,6,Port38890,110,5228,11069,6608192,11257173
1721277240,8631,Comp424132,Comp627014,17,Port50365,53,7512,10243,871392,13766592
1721277384,6736,Comp141961,Comp714275,6,Port23589,443,9659,7592,4327232,2763488
1721278072,13706,Comp405733,Comp362609,6,Port61064,22,11537,8615,7879771,6021885
1721278607,4592,Comp257122,Comp834256,17,Port47147,123,5434,10371,5504642,11096970
1721279169,3718,Comp714633,Comp144583,6,Port34290,443,628,11767,232360,8072162
1721279598,14552,Comp122535,Comp393198,6,Port38394,3389,7336,8689,4739056,9905460
1721280409,8763,Comp943990,Comp852902,6,Port41228,443,11362,10955,1988350,12488700
1721280424,12972,Comp385395,Comp328683,6,Port11348,995,4296,11585,803352,12986785
1721280612,15820,Comp431255,Comp654763,6,Port17259,110,1228,2110,828900,2285130
1721280815,15033,Comp549343,Comp356695,6,Port45296,587,8578,6014,8226302,3999310
1721281263,7199,Comp627014,Comp304009,6,Port29460,995,7448,4288,5213600,2632832
1721281426,3080,Comp318192,Comp846125,17,Port51597,137,1838,11398,1100962,10554548
1721282003,17280,Comp898521,Comp588967,6,Port34948,443,44,8928,33704,1749888
1721282437,5580,Comp122535,Comp150536,6,Port5273,3389,6241,10630,6028806,9705190
1721282581,13845,Comp499855,FileServer,6,Port43912,443,1783,4195,1929206,364965
1721283210,13834,Comp573916,Comp198162,17,Port40373,1900,2222,10117,1839816,11037647
1721284352,7968,Comp309437,Comp654763,6,Port24549,143,3708,974,645192,899002
1721284608,2944,Comp852902,Comp860515,6,Port52016,995,5623,11269,562300,8654592
1721284662,8498,Comp439536,Comp658094,6,Port23650,445,9816,2758,5300640,1329356
1721285117,2621,Comp364557,Comp385395,6,Port8420,143,5166,6306,1751274,4918680
1721286380,6339,Comp255630,Comp144583,6,Port8844,53,10035,8596,8258805,8312332
1721286714,6895,Comp898521,Comp802471,17,Port59191,53,7255,8913,7704810,9260607
1721287162,9329,Comp257122,Comp654038,6,Port25285,80,4713,2546,1918191,3531302
1721287545,3356,Comp972911,Comp558739,6,Port27783,993,6115,6664,4415030,1919232
1721287759,15225,Comp731825,Comp827253,6,Port20731,143,1695,6366,606810,662064
1721288007,1421,Comp847313,Comp595110,6,Port48623,110,11708,9315,8441468,9240480
1721289079,17741,Comp349447,Comp678020,6,Port40086,143,3623,3850,2144816,1066450
1721289902,5630,Comp912181,Comp744581,6,Port59023,110,10803,9165,464529,2346240
1721290275,8812,Comp314473,Comp356695,6,Port58728,993,7741,7395,7826151,3261195
1721290639,15760,Comp679356,Comp114833,6,Port64867,110,3529,9100,1700978,9991800
1721290811,11776,Comp918279,Comp477748,6,Port22254,143,5840,10502,6605040,1375762
1721292040,1018,Comp100000,Comp847313,6,Port38694,443,1455,5141,1479735,3120587
1721292371,10874,Comp827253,Comp966362,6,Port23376,445,7387,5186,2393388,1006084
1721292473,10190,Comp431255,Comp802471,6,Port46458,110,777,9555,1037295,12087075
1721292933,16787,Comp127895,Comp147986,6,Port49290,22,7669,9382,552168,10808064
1721293835,10134,Comp860515,Comp362609,17,Port17261,68,2376,10517,2086128,1777373
1721293911,17858,Comp923139,Comp794320,17,Port56483,1900,1543,6605,1868573,2899595
1721294203,9555,Comp846125,Comp187068,17,Port19735,500,2666,7635,2210114,5436120
1721294463,3462,Comp946215,Comp846141,17,Port64459,67,1072,709,914416,501263
1721296543,9099,Comp246872,Comp329480,6,Port55908,443,10664,5455,7742064,1549220
1721296912,16513,Comp892394,Comp827253,6,Port2196,3389,11231,2955,1426337,2130555
1721297680,311,Comp852902,Comp114833,6,Port26715,22,11098,10238,11430940,13391304
1721297712,7181,Comp228954,Comp846125,17,Port26078,53,8619,1469,12333789,531778
1721297921,855,Comp638936,Comp847313,6,Port54080,3389,2766,9341,3333030,2073702
1721297985,15154,Comp318192,Comp549343,6,Port47758,995,9106,10041,1138250,6054723
1721298708,9202,Comp130485,Comp731825,6,Port4288,110,9105,5635,3296010,4214980
1721300365,12890,Comp131751,WebServer,6,Port55256,443,2839,8018,3562945,3648190
1721300521,17429,Comp314473,Comp255630,6,Port15103,143,10029,6958,10851378,1342894
1721300580,14980,Comp714633,Comp144583,6,Port24875,3389,11963,8269,6878725,1356116
1721302254,7344,Comp884824,Comp593922,6,Port11997,143,4530,8229,1793880,9907716
1721302511,16827,Comp847313,Comp884824,17,Port11186,67,7060,3036,5047900,704352
1721302944,8502,Comp318192,Comp584383,6,Port35026,110,10459,8259,899474,3724809
1721303451,17614,Comp664505,Comp714275,6,Port6487,110,3149,10821,535330,12465792
1721303466,17677,Comp356695,DNS,6,Port6219,587,11863,3732,1767587,3384924
1721303522,3990,Comp884824,Comp150536,6,Port51713,110,3639,3678,4526916,279528
1721304064,14024,Comp127895,Comp898521,6,Port23207,22,11613,3512,1242591,1011456
1721304566,12562,Comp100000,Comp549343,6,Port42843,53,2808,10940,2375568,7953380
1721305416,13862,Comp995267,Comp393198,6,Port64648,995,8903,10648,3997447,5888344
1721306238,3020,Comp304009,Comp955337,6,Port4305,110,6304,4173,7211776,6188559
1721306533,9085,Comp668118,Comp384614,6,Port52260,25,4460,11244,1003500,2305020
1721306830,2727,Comp943990,Comp794320,17,Port8098,137,5269,9137,7213261,712686
1721306936,16162,Comp952578,Comp356695,6,Port50091,3389,2724,4824,446736,4071456
1721307092,15719,Comp654038,Comp130485,6,Port20764,143,8064,9901,10281600,14257440
1721307095,10461,Comp892394,Comp356695,6,Port9740,445,1079354,10960,866721959,8628044
1721307732,2338,Comp224037,Comp122535,6,Port15779,993,7029,10422,583407,13027500
1721307744,11820,Comp920919,Comp349447,17,Port24542,137,3314,5648,314830,8409872
1721307781,7907,Comp549343,Comp852902,6,Port48101,80,8038,2600,9484840,1682200
1721308419,14176,Comp567603,Comp405733,6,Port44930,443,5261,2006,2846201,1297882
1721309000,1788,Comp329480,Comp318192,6,Port48029,443,11053,9928,7162344,14782792
1721309099,7319,Comp943258,Comp827253,6,Port2419,80,3170,8794,3933970,8424652
1721309320,6509,Comp847313,Comp231236,6,Port63942,22,6219,8506,2624418,7128028
1721309357,17158,Comp477748,Comp150536,6,Port29020,3389,5953,550,5048144,251900
1721309677,5369,Comp912181,Comp144583,6,Port8207,445,10629,11584,5048775,16217600
1721309851,17784,Comp235883,Comp499855,6,Port60929,993,1325,1366,177550,558694
1721310263,16596,Comp558739,Comp257122,6,Port52167,143,7413,6966,11045370,4270158
1721310531,10568,Comp721407,Comp638936,6,Port6335,443,9708,11292,5698596,14397300
1721310935,3145,Comp336148,Comp567603,6,Port29206,143,4338,2905,5539626,2280425
1721312407,3997,Comp993209,Comp972911,6,Port59488,143,6061,6211,4042687,7117806
1721312637,310,Comp627014,Comp898521,6,Port45062,587,3535,10082,4616710,15042344
1721312781,13948,Comp922028,Comp309437,6,Port13572,3389,5034,3196,1464894,3128884
1721312863,13059,Comp385395,Comp692997,6,Port46208,993,11400,1220,9439200,337940
1721314030,5799,Comp885616,Comp664505,6,Port13223,587,4358,5764,2545072,6559432
1721314445,13163,Comp912181,Mail,6,Port23720,22,2422,9540,3606358,8729100
1721314902,10388,Comp923139,Comp499855,6,Port13631,443,6957,6938,3694167,2046710
1721315326,14697,Comp860515,Comp516294,6,Port45755,3389,5639,5311,6575074,1067511
1721315898,1561,Comp336148,Comp431255,6,Port61101,110,9358,7666,7112080,10755398
1721317169,3580,Comp567603,Comp396858,6,Port3893,443,438,621,273750,120474
1721317201,14533,Comp782474,Comp549343,6,Port39972,80,10830,4178,11458140,2937134
1721317236,6654,Comp573916,Comp516294,6,Port17048,53,8422,10535,8261982,15570730
1721317540,17263,Comp972911,Comp593922,6,Port49458,587,10098,4648,7462422,6079584
1721317650,15854,Comp884824,Comp349447,6,Port10011,80,4890,11581,586800,14649965
1721317701,1696,Comp493273,Comp255630,6,Port24661,445,5346,6597,785862,7349058
1721318903,7265,Comp431255,Comp794320,6,Port14307,445,4014,11206,3668796,8247616
1721319157,13169,Comp912181,Comp567603,6,Port57359,995,10008,7519,1200960,3436183
1721320030,2455,Comp962233,Comp362609,6,Port6350,3389,854,5026,789096,6780074
1721320140,15495,Comp846125,Comp922028,6,Port38565,443,542102,11056,656485646,13052731
1721321480,1768,Comp579118,Comp228954,6,Port8793,22,3118,3239,3716656,1998463
1721321997,1972,Comp517345,Comp567603,6,Port39720,443,7658,4707,8071532,6829857
1721325735,9782,Comp393198,Comp517345,6,Port50563,995,11566,8669,5077474,5028020
1721327238,4443,Comp846141,Comp946215,6,Port49557,143,8095,10496,8086905,986624
1721327733,11505,Comp678020,Comp122535,6,Port3175,443,532,2319,163324,2126523
1721328265,7054,Comp224037,Comp885616,6,Port50933,993,4796,11918,6584908,7889716
1721328653,4874,Comp100000,Comp431255,6,Port20175,143,376,5167,64296,4903483
1721329001,15061,Comp304009,Comp150536,6,Port45012,110,5833,4068,4841390,3844260
1721329020,2871,Comp567603,Comp144583,6,Port63201,143,2088,1542,1566000,1478778
1721330009,8882,Comp579118,Comp309437,6,Port8695,995,8311,327,1221717,175272
1721330283,3033,Comp664505,Comp827253,17,Port24423,123,6403,6688,1997736,2728704
1721330789,2466,Comp118871,Comp187068,6,Port56938,80,3695,7252,4001685,3655008
1721331091,3694,Comp943258,Comp918279,6,Port10153,445,10288,1126,9351792,1631574
1721332865,4615,Comp593707,Comp309437,6,Port17855,587,8963,10843,2473788,12285119
1721333799,7417,Comp516294,Comp679356,6,Port36446,995,7525,6526,1843625,4000438
1721333919,8413,Comp962233,Comp364557,6,Port65290,995,4249,640,4299988,881280
1721333948,2498,Comp920919,Comp567603,6,Port20036,993,3267,10096,3280068,11670976
1721335028,707,Comp231236,Comp918279,6,Port25893,993,7026,2365,4391250,1948760
1721335084,1704,Comp293600,Comp782474,6,Port52360,143,9480,8074,654120,9753392
1721335225,11358,Comp723487,Comp943258,6,Port8765,110,10051,8113,814131,11552912
1721335914,17531,Comp304009,Comp912181,6,Port22159,443,9328,9724,2425280,8450156
1721336317,456,Comp562571,Comp723487,6,Port21415,587,279,9715,33759,1816705
1721336661,626,Comp898521,Comp638936,6,Port26899,443,11817,11827,10068084,7912263
1721336838,14055,Comp654038,Comp731825,17,Port38023,500,2884,1039,1767892,386508
1721337460,13049,Comp405733,Comp349447,6,Port15321,22,121,4378,43197,4645058
1721337699,13209,Comp834256,Comp658094,17,Port26276,67,6734,4364,6114472,733152
1721338662,3115,Comp114833,Comp309437,17,Port60171,123,5464,4514,5835552,3263622
1721338953,15578,Comp952578,Comp721407,6,Port54483,993,1274,2864,368186,1933200
1721339960,11225,Comp130485,Comp255630,6,Port62714,993,2573,2806,2449496,1692018
1721340050,2839,Comp885616,Comp549343,6,Port45034,993,2468,11578,481260,11056990
1721340114,2082,Comp549343,Comp593707,17,Port38585,53,5278,10786,4829370,9017096
1721341778,10846,Comp885616,Comp324834,6,Port14794,22,8989,8189,5294521,2718748
1721341894,14022,Comp827253,Comp847313,6,Port11272,995,8184,6659,1636800,8044072
1721343561,14058,Comp714275,Comp324834,17,Port35786,67,310,5707,376340,3960658
1721344880,10575,Comp336148,Comp943258,17,Port27143,123,2085,8185,638010,2201765
1721345026,9283,Comp794320,Comp943990,17,Port51829,68,7320,10348,8666880,10751572
1721345105,12517,Comp606940,Comp923139,6,Port1646,53,9634,5115,5520282,3135495
1721345681,2355,Comp721407,Comp150536,6,Port58519,995,410,6451,425580,6276823
1721346003,6568,Comp884824,Comp499855,6,Port12023,53,4029,10945,4319088,12488245
1721346319,1781,Comp558739,Comp943990,6,Port26502,993,1391,10936,919451,10476688
1721346534,15099,Comp892394,Comp731825,6,Port24004,3389,5827,2758,5902751,3897054
1721346672,10906,Comp207492,Comp567603,6,Port60663,995,4684,2865,3208540,2647260
1721347201,13990,Comp663497,Comp943990,6,Port47499,443,2088,2451,1931400,1460796
1721348026,8957,Comp384614,Comp385395,6,Port3344,995,11577,328,4271913,485440
1721348436,16737,Comp595110,Comp224037,6,Port56054,993,9151,8333,6039660,6591403
1721348553,16732,Comp547568,Comp328683,17,Port44678,53,6550,5144,1572000,5565808
1721349025,11095,Comp293600,Comp336148,6,Port5418,110,9186,380,5934156,198740
1721349258,15009,Comp846125,Comp966362,6,Port51471,445,3747,2451,236061,3345615
1721349582,11872,Comp364557,Comp150536,6,Port3211,993,11220,6385,7158360,9015620
1721350422,13027,Comp224037,Comp966362,6,Port28450,53,4936,10028,6392120,14330012
1721350490,4449,Comp663497,Comp826274,6,Port11481,53,4632,7955,2626344,4820730
1721350565,17683,Comp803281,Comp714633,6,Port1731,110,6825,6395,5214300,8281525
1721351577,3319,Comp885616,Comp278057,6,Port37119,110,6939,2237,8944371,2283977
1721351580,12503,Comp458510,Comp954988,17,Port45346,500,7433,3463,327052,616414
1721352283,10923,Comp384614,Comp884824,6,Port31969,3389,9989,9382,10178791,12937778
1721352703,1663,Comp131751,Comp654763,17,Port23123,123,3215,9282,2610580,7536984
1721352812,13943,Comp329842,Comp668118,6,Port34149,80,8484,10418,4589844,8511506
1721352972,1397,Comp573916,Comp714275,17,Port10817,68,2368,6322,987456,3774234
1721353055,9172,Comp329842,Comp920919,6,Port4248,445,2884,3276,2610020,4209660
1721353153,14685,Comp424132,Comp995267,6,Port11159,53,5944,6033,3940872,1091973
1721353243,2254,Comp207492,Comp318192,17,Port4523,500,6293,10754,3882781,6463154
1721353348,6493,Comp130485,Comp826274,17,Port50644,67,7738,2169,7900498,1871847
1721353390,9150,Comp846141,Comp721407,6,Port40292,110,1672,10163,1041656,3313138
1721353674,16637,Comp144583,Comp349447,6,Port13112,143,9799,11942,11974378,4179700
1721354457,6876,Comp860515,Comp122535,6,Port37787,445,6685,9838,3041675,9237882
1721354661,2129,Comp424132,Comp595110,6,Port32254,995,7113,7908,7554006,7030212
1721355681,2366,Comp144583,Comp918279,17,Port8204,161,8966,4910,7728692,6058940
1721355850,3578,Comp952578,Comp336148,6,Port63625,3389,8309,10257,11200532,12646881
1721356205,15599,Comp638936,Comp593707,6,Port61525,993,5147,1929,3211728,127314
1721357567,13917,Comp920919,Comp574773,6,Port49976,143,5808,9116,2218656,5606340
1721357808,7520,Comp860515,Comp127895,6,Port53194,143,2795,4820,1735695,6150320
1721358281,15254,Comp744581,Comp802471,6,Port36324,587,6801,6035,6835005,8605910
1721358708,16531,Comp658094,Comp803281,6,Port52879,22,2436,5558,1624812,989324
1721360023,15609,Comp499855,Comp309437,17,Port35104,123,7625,116,10209875,134444
1721360220,82,Comp943258,Comp678020,6,Port11737,53,5014,11839,1338738,4486981
1721361028,1785,Comp198162,Comp588967,6,Port11818,993,2836,8000,1389640,9712000
1721361203,13058,Comp324834,Comp658094,6,Port56117,993,5711,7200,8423725,4975200
1721361465,6873,Comp955337,Comp324834,6,Port29823,993,11208,1208,13528056,245224
1721362259,2860,Comp668118,Comp884824,17,Port48080,1900,6746,9345,1025392,3158610
1721362941,11635,Comp692997,Comp362609,6,Port10371,80,4144,11537,5851328,16324855
1721363548,6399,Comp127895,Comp846125,6,Port29914,80,5401,9775,3570061,11339000
1721363869,16538,Comp499855,Comp141961,6,Port6416,22,7256,2991,7110880,269190
1721364368,10382,Comp384614,Comp782474,6,Port15264,80,1843,2176,117952,3098624
1721364521,4303,Comp387691,DNS,6,Port8064,143,6731,4407,1877949,5605704
1721364584,16822,Comp278057,Comp954988,6,Port14450,995,404,271,427836,226556
